,file,emotion,audio,source
2418,./raw_source/TESS/YAF_happy/YAF_rat_happy.wav,happy,"[ 3.8716668e-04  6.4211152e-04  7.2784815e-04 ... -5.7704421e-04
  1.2220310e-05  0.0000000e+00]",tess
2419,./raw_source/TESS/YAF_happy/YAF_puff_happy.wav,happy,"[ 4.6327038e-04 -3.6267482e-04  2.3820014e-03 ...  8.2517421e-05
  5.5916328e-04  0.0000000e+00]",tess
2420,./raw_source/TESS/YAF_happy/YAF_lean_happy.wav,happy,"[ 0.00065535  0.00199171 -0.00045244 ...  0.00080896  0.00028692
  0.        ]",tess
2421,./raw_source/TESS/YAF_happy/YAF_gas_happy.wav,happy,"[ 3.3306191e-04 -2.4651065e-03 -1.8077095e-03 ... -9.8772234e-06
  4.4025976e-05  0.0000000e+00]",tess
2422,./raw_source/TESS/YAF_happy/YAF_deep_happy.wav,happy,"[ 1.7517570e-05 -8.7849374e-05 -5.5108184e-04 ...  5.1120645e-04
  2.9716754e-04  0.0000000e+00]",tess
2423,./raw_source/TESS/YAF_happy/YAF_mob_happy.wav,happy,"[-0.00030963  0.00099968 -0.00418711 ... -0.00130909  0.00010103
  0.        ]",tess
2424,./raw_source/TESS/YAF_happy/YAF_phone_happy.wav,happy,"[ 3.0822377e-04 -2.8799070e-04 -5.9344235e-04 ... -6.8157544e-07
  2.3812632e-04  0.0000000e+00]",tess
2425,./raw_source/TESS/YAF_happy/YAF_dime_happy.wav,happy,"[ 0.00024524 -0.00164244 -0.00334893 ...  0.00073579  0.00027366
  0.        ]",tess
2426,./raw_source/TESS/YAF_happy/YAF_sail_happy.wav,happy,"[ 0.00062082 -0.00309397 -0.00395677 ...  0.00093837  0.00029093
  0.        ]",tess
2427,./raw_source/TESS/YAF_happy/YAF_size_happy.wav,happy,"[-0.00139444 -0.00170419 -0.00194672 ... -0.00049355 -0.00044506
  0.        ]",tess
2428,./raw_source/TESS/YAF_happy/YAF_bought_happy.wav,happy,"[-5.4984372e-05 -3.0764617e-04 -3.8437589e-04 ... -4.0280737e-04
 -1.4051869e-04  0.0000000e+00]",tess
2429,./raw_source/TESS/YAF_happy/YAF_road_happy.wav,happy,"[-0.00030064 -0.00026951 -0.00064048 ... -0.00132181 -0.00090065
  0.        ]",tess
2430,./raw_source/TESS/YAF_happy/YAF_shack_happy.wav,happy,"[ 6.3784531e-04 -4.0560896e-03 -3.3243904e-03 ... -4.9287308e-05
  1.6947034e-04  0.0000000e+00]",tess
2431,./raw_source/TESS/YAF_happy/YAF_soup_happy.wav,happy,"[ 0.00028144 -0.00042159 -0.00232774 ... -0.00041116 -0.00042445
  0.        ]",tess
2432,./raw_source/TESS/YAF_happy/YAF_home_happy.wav,happy,"[ 1.6473229e-04  2.3615861e-05 -5.1950873e-04 ...  5.0633779e-04
  1.1593886e-04  0.0000000e+00]",tess
2433,./raw_source/TESS/YAF_happy/YAF_ton_happy.wav,happy,"[-0.00094329 -0.00157239 -0.00197819 ...  0.00097529  0.00034245
  0.        ]",tess
2434,./raw_source/TESS/YAF_happy/YAF_rag_happy.wav,happy,"[ 1.3946859e-03  4.2113685e-04  4.8778045e-05 ... -1.5428053e-03
 -8.6268131e-04  0.0000000e+00]",tess
2435,./raw_source/TESS/YAF_happy/YAF_shawl_happy.wav,happy,"[ 0.00011293 -0.00260499 -0.00489324 ...  0.00032341  0.00011706
  0.        ]",tess
2436,./raw_source/TESS/YAF_happy/YAF_such_happy.wav,happy,"[ 0.0013155   0.00210308  0.00087877 ... -0.00013223  0.00034538
  0.        ]",tess
2437,./raw_source/TESS/YAF_happy/YAF_cab_happy.wav,happy,"[ 0.00080439 -0.00098048 -0.0028501  ...  0.00418165  0.00269888
  0.        ]",tess
2438,./raw_source/TESS/YAF_happy/YAF_pad_happy.wav,happy,"[ 0.00013751 -0.00107697 -0.00141184 ...  0.00065634  0.00074877
  0.        ]",tess
2439,./raw_source/TESS/YAF_happy/YAF_yes_happy.wav,happy,"[ 1.2840118e-03 -1.9785026e-04 -7.8875798e-04 ... -1.6589467e-04
 -5.1410712e-05  0.0000000e+00]",tess
2440,./raw_source/TESS/YAF_neutral/YAF_hurl_neutral.wav,neutral,"[ 1.8604918e-05 -3.1516660e-04 -5.1234453e-04 ...  1.2850332e-03
  8.4355543e-04  0.0000000e+00]",tess
2441,./raw_source/TESS/YAF_neutral/YAF_dog_neutral.wav,neutral,"[ 6.7989342e-05  2.8897039e-05 -3.6041328e-04 ... -1.4635164e-03
 -1.2366383e-03  0.0000000e+00]",tess
2442,./raw_source/TESS/YAF_neutral/YAF_sub_neutral.wav,neutral,"[ 6.8928086e-05  5.3184223e-05 -1.7344033e-04 ...  3.0193592e-03
  1.6825998e-03  0.0000000e+00]",tess
2443,./raw_source/TESS/YAF_neutral/YAF_laud_neutral.wav,neutral,"[ 2.1794380e-05 -4.7793007e-04 -5.1333703e-04 ...  3.2990074e-04
  5.8590784e-04  0.0000000e+00]",tess
2444,./raw_source/TESS/YAF_neutral/YAF_shack_neutral.wav,neutral,"[-2.0983031e-04  1.6040824e-04  3.9958264e-04 ... -7.7769500e-06
  2.1852818e-04  0.0000000e+00]",tess
2445,./raw_source/TESS/YAF_neutral/YAF_dime_neutral.wav,neutral,"[-9.1778284e-06 -7.3377167e-05  1.1188974e-04 ...  1.1569148e-04
 -4.2895568e-05  0.0000000e+00]",tess
2446,./raw_source/TESS/YAF_neutral/YAF_bar_neutral.wav,neutral,"[-0.00032391 -0.00074838 -0.00051253 ...  0.00121157  0.0007694
  0.        ]",tess
2447,./raw_source/TESS/YAF_neutral/YAF_love_neutral.wav,neutral,"[ 5.4031771e-06 -2.0660404e-05  4.5246934e-04 ...  1.6283065e-04
  8.3394742e-05  0.0000000e+00]",tess
2448,./raw_source/TESS/YAF_neutral/YAF_rot_neutral.wav,neutral,"[-2.0066935e-05  9.2249931e-05  2.2698512e-04 ... -3.0382673e-04
 -1.1000848e-04  0.0000000e+00]",tess
2449,./raw_source/TESS/YAF_neutral/YAF_bean_neutral.wav,neutral,"[ 2.4711748e-04  1.1937122e-04 -3.5034088e-07 ...  2.4994562e-04
  2.6374049e-05  0.0000000e+00]",tess
2450,./raw_source/TESS/YAF_neutral/YAF_pole_neutral.wav,neutral,"[-3.6503610e-05 -4.0643031e-04 -3.1932956e-04 ...  4.9177936e-04
  2.2622581e-04  0.0000000e+00]",tess
2451,./raw_source/TESS/YAF_neutral/YAF_gin_neutral.wav,neutral,"[-8.4077783e-06 -4.8031181e-04 -2.4360002e-04 ...  1.0151044e-04
  1.7560965e-04  0.0000000e+00]",tess
2452,./raw_source/TESS/YAF_neutral/YAF_fail_neutral.wav,neutral,"[-3.8187944e-05 -2.0643449e-04 -3.9153565e-05 ...  9.9752797e-04
  5.5321609e-04  0.0000000e+00]",tess
2453,./raw_source/TESS/YAF_neutral/YAF_mill_neutral.wav,neutral,"[-1.8262832e-05  2.9060099e-04  2.7640891e-04 ...  1.8428880e-04
  2.8360775e-04  0.0000000e+00]",tess
2454,./raw_source/TESS/YAF_neutral/YAF_mouse_neutral.wav,neutral,"[ 1.8882651e-04  1.0451870e-04  8.9539353e-05 ... -3.0757513e-04
  1.7179325e-04  0.0000000e+00]",tess
2455,./raw_source/TESS/YAF_neutral/YAF_merge_neutral.wav,neutral,"[ 2.2006208e-05 -3.1315474e-04 -1.6561980e-04 ...  2.6136995e-04
  2.3077447e-04  0.0000000e+00]",tess
2456,./raw_source/TESS/YAF_neutral/YAF_luck_neutral.wav,neutral,"[ 7.1598603e-05 -1.9219934e-04 -8.9120287e-05 ...  2.0586314e-05
  1.3302293e-04  0.0000000e+00]",tess
2457,./raw_source/TESS/YAF_neutral/YAF_far_neutral.wav,neutral,"[ 0.0001116  -0.00024073 -0.00019415 ...  0.00119033  0.0007137
  0.        ]",tess
2458,./raw_source/TESS/YAF_neutral/YAF_shirt_neutral.wav,neutral,"[ 1.4363504e-05  1.7882389e-04  4.7509388e-06 ... -9.8340817e-05
  2.8854361e-04  0.0000000e+00]",tess
2459,./raw_source/TESS/YAF_neutral/YAF_south_neutral.wav,neutral,"[ 7.5100426e-05 -2.0131415e-04 -9.0887537e-05 ... -1.2337408e-03
 -4.3548626e-04  0.0000000e+00]",tess
2460,./raw_source/TESS/YAF_neutral/YAF_yearn_neutral.wav,neutral,"[-1.3342994e-06 -5.7171541e-04 -6.5081328e-04 ... -2.7649736e-04
 -2.9380093e-04  0.0000000e+00]",tess
2461,./raw_source/TESS/YAF_neutral/YAF_vine_neutral.wav,neutral,"[ 1.1133865e-06 -3.8248618e-05 -3.1908367e-05 ...  9.7683130e-04
  6.6631590e-04  0.0000000e+00]",tess
2462,./raw_source/TESS/YAF_neutral/YAF_king_neutral.wav,neutral,"[-0.00015569 -0.00020748 -0.00048654 ...  0.00021354  0.00022032
  0.        ]",tess
2463,./raw_source/TESS/YAF_neutral/YAF_seize_neutral.wav,neutral,"[-2.8046450e-06 -2.0734490e-04 -2.0283973e-05 ... -6.2970642e-04
 -2.2130778e-04  0.0000000e+00]",tess
2464,./raw_source/TESS/YAF_neutral/YAF_bite_neutral.wav,neutral,"[-2.9758658e-05 -2.8862723e-04 -3.0544162e-04 ...  1.5085476e-04
  3.4382040e-04  0.0000000e+00]",tess
2465,./raw_source/TESS/YAF_neutral/YAF_yes_neutral.wav,neutral,"[-5.1219591e-05 -3.8329832e-04 -1.2397229e-04 ...  4.1290079e-04
  4.0948120e-04  0.0000000e+00]",tess
2466,./raw_source/TESS/YAF_neutral/YAF_room_neutral.wav,neutral,"[-0.00010161  0.00017694  0.00020852 ...  0.00040592  0.00025437
  0.        ]",tess
2467,./raw_source/TESS/YAF_neutral/YAF_soup_neutral.wav,neutral,"[-2.4494548e-05 -1.8227592e-04  1.9732853e-04 ... -3.2848067e-04
 -6.4942607e-05  0.0000000e+00]",tess
2468,./raw_source/TESS/YAF_neutral/YAF_dodge_neutral.wav,neutral,"[-3.1834024e-05 -4.4321418e-06 -5.4160384e-05 ...  1.8513078e-04
  1.8657434e-04  0.0000000e+00]",tess
2469,./raw_source/TESS/YAF_neutral/YAF_learn_neutral.wav,neutral,"[-8.2597035e-05 -5.0026429e-04 -2.3303828e-04 ...  1.2679131e-03
  1.2028636e-03  0.0000000e+00]",tess
2470,./raw_source/TESS/YAF_neutral/YAF_met_neutral.wav,neutral,"[ 4.4064251e-05 -2.0814729e-04 -4.4889114e-04 ...  3.3642858e-04
  1.8578590e-04  0.0000000e+00]",tess
2471,./raw_source/TESS/YAF_neutral/YAF_kill_neutral.wav,neutral,"[ 1.9432543e-04 -2.1117979e-05 -2.7672853e-04 ...  3.2070474e-04
  2.3514179e-04  0.0000000e+00]",tess
2472,./raw_source/TESS/YAF_neutral/YAF_lean_neutral.wav,neutral,"[ 4.7151123e-05  4.8966616e-05 -6.9924514e-05 ...  5.7151553e-04
  6.6817726e-04  0.0000000e+00]",tess
2473,./raw_source/TESS/YAF_neutral/YAF_near_neutral.wav,neutral,"[ 1.6728936e-04 -1.5141141e-04  1.2231112e-05 ...  2.2510684e-04
  1.9049865e-05  0.0000000e+00]",tess
2474,./raw_source/TESS/YAF_neutral/YAF_take_neutral.wav,neutral,"[-0.00039477 -0.00034896 -0.0002378  ...  0.00048294  0.00043876
  0.        ]",tess
2475,./raw_source/TESS/YAF_neutral/YAF_gap_neutral.wav,neutral,"[-2.1314675e-03 -1.8254974e-03  2.4461535e-05 ...  4.6627471e-04
  2.4012692e-04  0.0000000e+00]",tess
2476,./raw_source/TESS/YAF_neutral/YAF_kite_neutral.wav,neutral,"[ 1.5279251e-05 -1.6842135e-04 -5.7238067e-04 ...  2.1520063e-04
  4.9274386e-04  0.0000000e+00]",tess
2477,./raw_source/TESS/YAF_neutral/YAF_page_neutral.wav,neutral,"[ 9.6201707e-05  1.7311268e-04  2.9845399e-04 ... -1.4295004e-04
 -2.3608160e-04  0.0000000e+00]",tess
2478,./raw_source/TESS/YAF_neutral/YAF_bath_neutral.wav,neutral,"[ 9.4871493e-06 -1.4631629e-04 -3.1927213e-04 ... -1.8599523e-03
 -3.9706769e-04  0.0000000e+00]",tess
2479,./raw_source/TESS/YAF_neutral/YAF_have_neutral.wav,neutral,"[1.37691395e-05 2.03251591e-04 1.66480939e-04 ... 4.37545154e-04
 5.84027322e-04 0.00000000e+00]",tess
2480,./raw_source/TESS/YAF_neutral/YAF_sell_neutral.wav,neutral,"[1.0914497e-04 8.9892150e-05 8.3642313e-05 ... 1.1831344e-03 5.1396864e-04
 0.0000000e+00]",tess
2481,./raw_source/TESS/YAF_neutral/YAF_red_neutral.wav,neutral,"[-0.00043262 -0.00057618 -0.00033654 ...  0.00125911  0.00081832
  0.        ]",tess
2482,./raw_source/TESS/YAF_neutral/YAF_rough_neutral.wav,neutral,"[-1.4010568e-04 -2.9464974e-04 -3.5836967e-04 ... -2.6045422e-04
 -3.4223835e-05  0.0000000e+00]",tess
2483,./raw_source/TESS/YAF_neutral/YAF_calm_neutral.wav,neutral,"[-5.2648116e-05 -3.8130835e-04 -2.7467575e-04 ...  4.7792948e-04
  2.5040362e-04  0.0000000e+00]",tess
2484,./raw_source/TESS/YAF_neutral/YAF_size_neutral.wav,neutral,"[ 3.2223528e-04  1.5664197e-04  5.7251731e-05 ... -6.5691897e-04
 -2.8627535e-04  0.0000000e+00]",tess
2485,./raw_source/TESS/YAF_neutral/YAF_vote_neutral.wav,neutral,"[ 8.6930188e-05 -3.2892785e-04 -2.4560260e-04 ...  2.0686064e-04
  3.4069153e-04  0.0000000e+00]",tess
2486,./raw_source/TESS/YAF_neutral/YAF_week_neutral.wav,neutral,"[-5.8033667e-05  4.2367486e-05  3.2874866e-04 ...  2.4376179e-05
  8.1611543e-06  0.0000000e+00]",tess
2487,./raw_source/TESS/YAF_neutral/YAF_cool_neutral.wav,neutral,[0.00030318 0.00028472 0.00028716 ... 0.00035346 0.00021914 0.        ],tess
2488,./raw_source/TESS/YAF_neutral/YAF_bone_neutral.wav,neutral,"[ 2.2484684e-05 -1.6221931e-04 -9.2412556e-05 ...  3.2485565e-04
  2.4228894e-04  0.0000000e+00]",tess
2489,./raw_source/TESS/YAF_neutral/YAF_turn_neutral.wav,neutral,"[-1.6810068e-04 -3.1388624e-04 -3.8567951e-04 ...  1.9177588e-04
 -4.8398837e-05  0.0000000e+00]",tess
2490,./raw_source/TESS/YAF_neutral/YAF_juice_neutral.wav,neutral,"[-2.6848844e-05  4.5441440e-05 -4.9830240e-05 ...  4.0247451e-05
  5.6073317e-05  0.0000000e+00]",tess
2491,./raw_source/TESS/YAF_neutral/YAF_pad_neutral.wav,neutral,"[-1.7365992e-05 -3.2967335e-04 -4.0829674e-04 ...  6.9451390e-04
  5.9091777e-04  0.0000000e+00]",tess
2492,./raw_source/TESS/YAF_neutral/YAF_tell_neutral.wav,neutral,"[ 1.4177035e-04  4.8349866e-05 -4.4483095e-04 ...  8.6094067e-04
  6.0430798e-04  0.0000000e+00]",tess
2493,./raw_source/TESS/YAF_neutral/YAF_rain_neutral.wav,neutral,"[ 0.00011279 -0.00032485 -0.00026328 ...  0.0001634   0.00019109
  0.        ]",tess
2494,./raw_source/TESS/YAF_neutral/YAF_chat_neutral.wav,neutral,"[-0.00035569 -0.00026703 -0.00021937 ...  0.00019327  0.00033849
  0.        ]",tess
2495,./raw_source/TESS/YAF_neutral/YAF_dead_neutral.wav,neutral,"[ 6.2002609e-06 -3.6825825e-04 -2.9889285e-04 ...  3.6464792e-04
  3.7475722e-04  0.0000000e+00]",tess
2496,./raw_source/TESS/YAF_neutral/YAF_when_neutral.wav,neutral,"[-4.4749590e-06 -3.4382989e-04 -5.0572358e-04 ...  8.0285194e-05
  6.2222374e-05  0.0000000e+00]",tess
2497,./raw_source/TESS/YAF_neutral/YAF_hire_neutral.wav,neutral,"[-7.4422683e-06 -3.5415569e-04 -2.5082051e-04 ...  1.6029926e-03
  1.3138896e-03  0.0000000e+00]",tess
2498,./raw_source/TESS/YAF_neutral/YAF_boat_neutral.wav,neutral,"[ 4.9513743e-05 -3.5584744e-04 -2.2756799e-04 ...  2.9597219e-04
  1.7186142e-04  0.0000000e+00]",tess
2499,./raw_source/TESS/YAF_neutral/YAF_fat_neutral.wav,neutral,"[-2.5110005e-05  2.4867646e-04  5.8443873e-04 ...  3.6336791e-05
  2.7685831e-04  0.0000000e+00]",tess
2500,./raw_source/TESS/YAF_neutral/YAF_phone_neutral.wav,neutral,"[ 9.5961805e-06 -2.8225561e-04 -9.1565031e-05 ...  8.9404057e-04
  4.9350079e-04  0.0000000e+00]",tess
2501,./raw_source/TESS/YAF_neutral/YAF_pain_neutral.wav,neutral,"[ 2.1317206e-05 -1.8045402e-04 -4.9050309e-04 ...  3.6921020e-04
  1.3899038e-04  0.0000000e+00]",tess
2502,./raw_source/TESS/YAF_neutral/YAF_which_neutral.wav,neutral,"[ 5.7386620e-05 -1.4812031e-04 -3.8021282e-04 ... -4.3775693e-05
  2.1875628e-04  0.0000000e+00]",tess
2503,./raw_source/TESS/YAF_neutral/YAF_keep_neutral.wav,neutral,"[-0.00026057 -0.00028654 -0.00063428 ... -0.00064409 -0.00038246
  0.        ]",tess
2504,./raw_source/TESS/YAF_neutral/YAF_kick_neutral.wav,neutral,"[ 9.1186266e-05 -7.3785988e-05  3.5704656e-05 ... -3.7292356e-04
  6.7521563e-05  0.0000000e+00]",tess
2505,./raw_source/TESS/YAF_neutral/YAF_hash_neutral.wav,neutral,"[ 7.0625727e-05  1.7569048e-04  2.5037612e-04 ... -3.5198894e-04
  2.9546794e-04  0.0000000e+00]",tess
2506,./raw_source/TESS/YAF_neutral/YAF_mode_neutral.wav,neutral,"[ 2.59809476e-05 -1.29610082e-04  1.07345746e-04 ...  6.70988375e-05
  2.21858980e-04  0.00000000e+00]",tess
2507,./raw_source/TESS/YAF_neutral/YAF_raid_neutral.wav,neutral,"[-0.0001176  -0.00029777 -0.00021586 ...  0.00022295  0.000201
  0.        ]",tess
2508,./raw_source/TESS/YAF_neutral/YAF_cause_neutral.wav,neutral,"[ 1.3664304e-05 -1.5762844e-04 -2.2700834e-04 ...  1.6144315e-04
  1.0010160e-05  0.0000000e+00]",tess
2509,./raw_source/TESS/YAF_neutral/YAF_deep_neutral.wav,neutral,"[ 9.8642008e-04  9.0859052e-05 -1.4152604e-03 ...  5.1141175e-04
  3.4916503e-04  0.0000000e+00]",tess
2510,./raw_source/TESS/YAF_neutral/YAF_young_neutral.wav,neutral,"[-9.4511903e-05  9.3360377e-06  2.6084026e-04 ...  9.8314107e-05
 -1.8893498e-04  0.0000000e+00]",tess
2511,./raw_source/TESS/YAF_neutral/YAF_death_neutral.wav,neutral,"[-1.0833693e-05 -2.6314985e-04 -5.8266363e-04 ...  2.1126290e-04
  4.0682388e-04  0.0000000e+00]",tess
2512,./raw_source/TESS/YAF_neutral/YAF_jail_neutral.wav,neutral,"[ 4.3251734e-05 -9.4516283e-05 -3.2226098e-04 ...  5.2852114e-04
  4.9306912e-04  0.0000000e+00]",tess
2513,./raw_source/TESS/YAF_neutral/YAF_soap_neutral.wav,neutral,"[ 3.35675722e-05 -1.20040604e-04 -1.77177746e-04 ... -1.71644569e-04
  2.86019404e-05  0.00000000e+00]",tess
2514,./raw_source/TESS/YAF_neutral/YAF_life_neutral.wav,neutral,"[-4.8599781e-05 -3.0951577e-04 -2.1879245e-04 ... -6.0651416e-04
 -3.3521667e-04  0.0000000e+00]",tess
2515,./raw_source/TESS/YAF_neutral/YAF_germ_neutral.wav,neutral,"[ 2.87733328e-05 -1.17832176e-04  2.28334393e-05 ...  4.22205136e-04
  2.64021655e-04  0.00000000e+00]",tess
2516,./raw_source/TESS/YAF_neutral/YAF_gas_neutral.wav,neutral,"[-8.7650515e-05 -3.0611837e-04  6.2741315e-06 ... -3.2855288e-04
 -3.0117622e-05  0.0000000e+00]",tess
2517,./raw_source/TESS/YAF_neutral/YAF_thin_neutral.wav,neutral,"[-2.3556398e-05 -2.2483191e-04 -1.4049013e-04 ...  2.9597135e-04
  8.2962215e-05  0.0000000e+00]",tess
2518,./raw_source/TESS/YAF_neutral/YAF_white_neutral.wav,neutral,"[-6.8343797e-05  2.2822538e-04  2.4024853e-04 ...  1.8231035e-04
  2.2243753e-04  0.0000000e+00]",tess
2519,./raw_source/TESS/YAF_neutral/YAF_goose_neutral.wav,neutral,"[ 2.8998767e-05 -4.7516325e-04 -7.3764694e-04 ...  2.4704164e-04
  1.1181998e-04  0.0000000e+00]",tess
2520,./raw_source/TESS/YAF_neutral/YAF_third_neutral.wav,neutral,"[ 3.2450647e-05 -6.8833251e-05 -1.9314731e-04 ...  1.3348554e-03
  7.4466766e-04  0.0000000e+00]",tess
2521,./raw_source/TESS/YAF_neutral/YAF_gaze_neutral.wav,neutral,"[ 6.4800224e-05 -4.4181675e-04 -2.4436190e-04 ...  5.0302903e-04
 -9.4338822e-05  0.0000000e+00]",tess
2522,./raw_source/TESS/YAF_neutral/YAF_get_neutral.wav,neutral,"[-0.00017788 -0.00016522 -0.00031678 ...  0.00130308  0.00098822
  0.        ]",tess
2523,./raw_source/TESS/YAF_neutral/YAF_chalk_neutral.wav,neutral,"[ 6.1678642e-05 -2.5000056e-04 -2.9332135e-04 ... -4.2056265e-05
  1.4047952e-04  0.0000000e+00]",tess
2524,./raw_source/TESS/YAF_neutral/YAF_neat_neutral.wav,neutral,"[ 0.00011075 -0.00027658 -0.0002212  ... -0.0005166  -0.00027872
  0.        ]",tess
2525,./raw_source/TESS/YAF_neutral/YAF_rose_neutral.wav,neutral,"[ 2.1040743e-05 -3.4605703e-04 -5.3289800e-04 ...  6.9281587e-04
  3.7923225e-04  0.0000000e+00]",tess
2526,./raw_source/TESS/YAF_neutral/YAF_said_neutral.wav,neutral,"[-6.2821196e-06 -1.5272691e-04 -1.7715400e-04 ...  3.8451541e-04
  5.1344826e-04  0.0000000e+00]",tess
2527,./raw_source/TESS/YAF_neutral/YAF_tough_neutral.wav,neutral,"[ 5.6181278e-05  2.2698117e-04  2.9365535e-04 ...  6.6261273e-05
 -7.8375459e-05  0.0000000e+00]",tess
2528,./raw_source/TESS/YAF_neutral/YAF_shall_neutral.wav,neutral,"[ 1.8133520e-04 -9.8420742e-06 -2.4872471e-04 ...  3.5935233e-04
  3.3434114e-04  0.0000000e+00]",tess
2529,./raw_source/TESS/YAF_neutral/YAF_thumb_neutral.wav,neutral,"[-6.5959030e-05 -5.6182535e-04 -2.3681211e-04 ...  2.8637861e-04
  3.9689711e-04  0.0000000e+00]",tess
2530,./raw_source/TESS/YAF_neutral/YAF_rush_neutral.wav,neutral,"[ 5.6397665e-05 -7.5830620e-05  4.2033520e-05 ... -3.7024138e-04
 -3.0052810e-04  0.0000000e+00]",tess
2531,./raw_source/TESS/YAF_neutral/YAF_reach_neutral.wav,neutral,"[-6.0711187e-05  6.8530688e-05  1.8991322e-04 ... -1.6391658e-03
 -4.3669049e-04  0.0000000e+00]",tess
2532,./raw_source/TESS/YAF_neutral/YAF_ripe_neutral.wav,neutral,"[ 2.0116964e-05 -3.2125122e-04 -1.5380436e-04 ...  2.9818830e-04
  9.0128917e-05  0.0000000e+00]",tess
2533,./raw_source/TESS/YAF_neutral/YAF_wheat_neutral.wav,neutral,"[ 2.0065410e-05 -3.3519647e-04 -6.1422976e-04 ... -2.6445749e-04
 -1.1687978e-04  0.0000000e+00]",tess
2534,./raw_source/TESS/YAF_neutral/YAF_pass_neutral.wav,neutral,"[ 9.83850114e-05 -5.50562181e-05 -1.03309372e-04 ... -5.74000704e-04
  1.17330965e-04  0.00000000e+00]",tess
2535,./raw_source/TESS/YAF_neutral/YAF_tip_neutral.wav,neutral,[0.00015164 0.00023023 0.0002216  ... 0.00030342 0.00025634 0.        ],tess
2536,./raw_source/TESS/YAF_neutral/YAF_perch_neutral.wav,neutral,"[ 5.0236351e-05  1.0065314e-04 -8.4341773e-05 ... -5.8811146e-04
 -2.8661609e-04  0.0000000e+00]",tess
2537,./raw_source/TESS/YAF_neutral/YAF_haze_neutral.wav,neutral,"[ 3.6962971e-04  4.2529026e-04 -9.4909810e-06 ...  8.9921808e-04
  2.2399616e-04  0.0000000e+00]",tess
2538,./raw_source/TESS/YAF_neutral/YAF_wag_neutral.wav,neutral,"[ 1.62504803e-04  5.50175464e-05 -1.37304683e-04 ...  3.23682558e-04
  1.12120004e-04  0.00000000e+00]",tess
2539,./raw_source/TESS/YAF_neutral/YAF_mob_neutral.wav,neutral,"[ 3.4070677e-06 -4.0026382e-04  6.2470812e-05 ... -1.6721572e-04
  4.5616569e-05  0.0000000e+00]",tess
2540,./raw_source/TESS/YAF_neutral/YAF_void_neutral.wav,neutral,"[-4.3088592e-05 -5.1149615e-04 -4.7676242e-04 ...  1.0590269e-03
  6.6757342e-04  0.0000000e+00]",tess
2541,./raw_source/TESS/YAF_neutral/YAF_home_neutral.wav,neutral,"[ 8.2363049e-06 -2.8597249e-04 -9.0889815e-05 ...  5.7846610e-04
  4.0585076e-04  0.0000000e+00]",tess
2542,./raw_source/TESS/YAF_neutral/YAF_jug_neutral.wav,neutral,"[ 2.4128525e-05 -2.1446220e-04 -3.5155989e-04 ...  5.0179212e-04
  1.1235768e-03  0.0000000e+00]",tess
2543,./raw_source/TESS/YAF_neutral/YAF_dab_neutral.wav,neutral,"[-1.7323886e-05 -4.7777235e-04 -4.6681985e-04 ... -7.7889214e-05
 -2.6348812e-04  0.0000000e+00]",tess
2544,./raw_source/TESS/YAF_neutral/YAF_knock_neutral.wav,neutral,"[-7.5151467e-05  1.2507399e-04  1.8707935e-04 ...  4.4850836e-04
  4.1400807e-04  0.0000000e+00]",tess
2545,./raw_source/TESS/YAF_neutral/YAF_ring_neutral.wav,neutral,"[ 2.2203829e-05 -2.2912677e-04 -4.2926241e-04 ...  2.7107756e-04
  1.9221818e-04  0.0000000e+00]",tess
2546,./raw_source/TESS/YAF_neutral/YAF_tool_neutral.wav,neutral,"[-2.0227988e-05 -3.0233563e-04 -2.6286335e-04 ...  6.9389364e-04
  3.6018400e-04  0.0000000e+00]",tess
2547,./raw_source/TESS/YAF_neutral/YAF_dip_neutral.wav,neutral,"[-4.6387893e-05 -2.5539062e-04 -1.2661309e-04 ... -1.2311179e-04
 -1.7004852e-04  0.0000000e+00]",tess
2548,./raw_source/TESS/YAF_neutral/YAF_walk_neutral.wav,neutral,"[ 1.0763373e-06 -1.1046167e-04 -1.8036991e-04 ... -6.3333340e-05
  2.0219515e-04  0.0000000e+00]",tess
2549,./raw_source/TESS/YAF_neutral/YAF_puff_neutral.wav,neutral,"[-5.8077094e-06 -3.0497607e-04 -3.4928988e-04 ...  2.0813433e-04
  3.5601310e-04  0.0000000e+00]",tess
2550,./raw_source/TESS/YAF_neutral/YAF_lot_neutral.wav,neutral,"[7.5778611e-05 1.5728923e-05 8.9268833e-05 ... 3.9191297e-04 1.5444645e-04
 0.0000000e+00]",tess
2551,./raw_source/TESS/YAF_neutral/YAF_peg_neutral.wav,neutral,"[-0.0002563  -0.00023408 -0.00043098 ...  0.00094493  0.00063671
  0.        ]",tess
2552,./raw_source/TESS/YAF_neutral/YAF_search_neutral.wav,neutral,"[ 3.2554952e-05  6.3134098e-07 -1.6036829e-05 ... -7.5254380e-04
  7.2895862e-05  0.0000000e+00]",tess
2553,./raw_source/TESS/YAF_neutral/YAF_late_neutral.wav,neutral,"[ 1.0967312e-04 -1.0282939e-04 -2.6078650e-04 ...  3.0808846e-04
  8.9207693e-05  0.0000000e+00]",tess
2554,./raw_source/TESS/YAF_neutral/YAF_door_neutral.wav,neutral,"[1.1184549e-04 3.2618602e-05 1.0702570e-04 ... 5.0493394e-04 2.1679782e-04
 0.0000000e+00]",tess
